Productcat,Date,Sales
ProdCat6,27-07-2013,5019
ProdCat6,30-07-2013,5807
ProdCat6,31-07-2013,5508
ProdCat6,01-08-2013,6318
ProdCat6,02-08-2013,5964
ProdCat6,03-08-2013,4872
ProdCat6,06-08-2013,5096
ProdCat6,07-08-2013,6514
ProdCat6,08-08-2013,6232
ProdCat6,09-08-2013,4499
ProdCat6,10-08-2013,6703
ProdCat6,13-08-2013,79676
ProdCat6,14-08-2013,4768
ProdCat6,15-08-2013,6605
ProdCat6,16-08-2013,5851
ProdCat6,17-08-2013,4914
ProdCat6,20-08-2013,5022
ProdCat6,21-08-2013,5162
ProdCat6,22-08-2013,5422
ProdCat6,23-08-2013,5689
ProdCat6,24-08-2013,4763
ProdCat6,27-08-2013,4865
ProdCat6,28-08-2013,5486
ProdCat6,29-08-2013,6700
ProdCat6,30-08-2013,5688
ProdCat6,31-08-2013,5054
ProdCat6,03-09-2013,5114
ProdCat6,04-09-2013,5671
ProdCat6,05-09-2013,6237
ProdCat6,06-09-2013,4755
ProdCat6,07-09-2013,20836
ProdCat6,10-09-2013,17559
ProdCat6,11-09-2013,16972
ProdCat6,12-09-2013,17641
ProdCat6,13-09-2013,4624
ProdCat6,14-09-2013,5286
ProdCat6,16-09-2013,7
ProdCat6,17-09-2013,5093
ProdCat6,18-09-2013,7430
ProdCat6,19-09-2013,6884
ProdCat6,20-09-2013,1249
ProdCat6,21-09-2013,2997
ProdCat6,24-09-2013,2687
ProdCat6,25-09-2013,4982
ProdCat6,26-09-2013,7582
ProdCat6,27-09-2013,1840
ProdCat6,28-09-2013,1542
ProdCat6,01-10-2013,1225
ProdCat6,02-10-2013,6881
ProdCat6,03-10-2013,12532
ProdCat6,04-10-2013,945
ProdCat6,05-10-2013,3381
ProdCat6,08-10-2013,4384
ProdCat6,09-10-2013,7012
ProdCat6,10-10-2013,8265
ProdCat6,11-10-2013,1690
ProdCat6,12-10-2013,3532
ProdCat6,15-10-2013,4508
ProdCat6,16-10-2013,4276
ProdCat6,17-10-2013,5533
ProdCat6,18-10-2013,1372
ProdCat6,19-10-2013,1754
ProdCat6,22-10-2013,4888
ProdCat6,23-10-2013,5178
ProdCat6,24-10-2013,5545
ProdCat6,25-10-2013,1447
ProdCat6,26-10-2013,2937
ProdCat6,29-10-2013,4740
ProdCat6,30-10-2013,6895
ProdCat6,31-10-2013,5988
ProdCat6,01-11-2013,1279
ProdCat6,02-11-2013,3059
ProdCat6,05-11-2013,2952
ProdCat6,06-11-2013,3394
ProdCat6,07-11-2013,3263
ProdCat6,08-11-2013,1175
ProdCat6,09-11-2013,1842
ProdCat6,11-11-2013,792
ProdCat6,12-11-2013,4029
ProdCat6,13-11-2013,4443
ProdCat6,14-11-2013,6358
ProdCat6,15-11-2013,1165
ProdCat6,16-11-2013,1594
ProdCat6,19-11-2013,3661
ProdCat6,20-11-2013,6338
ProdCat6,21-11-2013,1208
ProdCat6,23-11-2013,14742
ProdCat6,26-11-2013,17658
ProdCat6,27-11-2013,18104
ProdCat6,28-11-2013,19429
ProdCat6,29-11-2013,2363
ProdCat6,30-11-2013,21921
ProdCat6,03-12-2013,5612
ProdCat6,04-12-2013,7471
ProdCat6,05-12-2013,8484
ProdCat6,06-12-2013,9772
ProdCat6,07-12-2013,3874
ProdCat6,08-12-2013,113
ProdCat6,10-12-2013,3812
ProdCat6,11-12-2013,4900
ProdCat6,12-12-2013,7956
ProdCat6,13-12-2013,3563
ProdCat6,14-12-2013,2760
ProdCat6,17-12-2013,2561
ProdCat6,18-12-2013,6430
ProdCat6,19-12-2013,7133
ProdCat6,20-12-2013,2050
ProdCat6,21-12-2013,13441
ProdCat6,24-12-2013,8583
ProdCat6,25-12-2013,575
ProdCat6,26-12-2013,835
ProdCat6,27-12-2013,4770
ProdCat6,28-12-2013,3617
ProdCat6,31-12-2013,2668
ProdCat6,01-01-2014,785
ProdCat6,02-01-2014,2804
ProdCat6,03-01-2014,1227
ProdCat6,04-01-2014,1702
ProdCat6,07-01-2014,2159
ProdCat6,08-01-2014,8061
ProdCat6,09-01-2014,8146
ProdCat6,10-01-2014,1102
ProdCat6,11-01-2014,1013
ProdCat6,14-01-2014,2088
ProdCat6,15-01-2014,2903
ProdCat6,16-01-2014,4915
ProdCat6,17-01-2014,1791
ProdCat6,18-01-2014,584
ProdCat6,21-01-2014,719
ProdCat6,22-01-2014,7820
ProdCat6,23-01-2014,5963
ProdCat6,24-01-2014,612
ProdCat6,25-01-2014,9097
ProdCat6,28-01-2014,7467
ProdCat6,29-01-2014,2461
ProdCat6,30-01-2014,2440
ProdCat6,31-01-2014,1294
ProdCat7,13-06-2013,347
ProdCat7,14-06-2013,477
ProdCat7,15-06-2013,455
ProdCat7,18-06-2013,510
ProdCat7,19-06-2013,449
ProdCat7,20-06-2013,563
ProdCat7,21-06-2013,502
ProdCat7,22-06-2013,416
ProdCat7,25-06-2013,619
ProdCat7,26-06-2013,425
ProdCat7,27-06-2013,477
ProdCat7,28-06-2013,320
ProdCat7,29-06-2013,347
ProdCat7,02-07-2013,508
ProdCat7,03-07-2013,386
ProdCat7,04-07-2013,228
ProdCat7,05-07-2013,398
ProdCat7,06-07-2013,737
ProdCat7,09-07-2013,2122
ProdCat7,10-07-2013,3575
ProdCat7,11-07-2013,998
ProdCat7,12-07-2013,590
ProdCat7,13-07-2013,737
ProdCat7,16-07-2013,619
ProdCat7,17-07-2013,335
ProdCat7,18-07-2013,345
ProdCat7,19-07-2013,295
ProdCat7,20-07-2013,243
ProdCat7,23-07-2013,382
ProdCat7,24-07-2013,177
ProdCat7,25-07-2013,298
ProdCat7,26-07-2013,326
ProdCat7,27-07-2013,255
ProdCat7,30-07-2013,286
ProdCat7,31-07-2013,248
ProdCat7,01-08-2013,348
ProdCat7,02-08-2013,277
ProdCat7,03-08-2013,194
ProdCat7,06-08-2013,589
ProdCat7,07-08-2013,508
ProdCat7,08-08-2013,337
ProdCat7,09-08-2013,250
ProdCat7,10-08-2013,256
ProdCat7,13-08-2013,234
ProdCat7,14-08-2013,451
ProdCat7,15-08-2013,191
ProdCat7,16-08-2013,311
ProdCat7,17-08-2013,225
ProdCat7,20-08-2013,228
ProdCat7,21-08-2013,217
ProdCat7,22-08-2013,244
ProdCat7,23-08-2013,204
ProdCat7,24-08-2013,234
ProdCat7,27-08-2013,150
ProdCat7,28-08-2013,174
ProdCat7,29-08-2013,295
ProdCat7,30-08-2013,359
ProdCat7,31-08-2013,311
ProdCat7,03-09-2013,291
ProdCat7,04-09-2013,527
ProdCat7,05-09-2013,273
ProdCat7,06-09-2013,296
ProdCat7,07-09-2013,238
ProdCat7,10-09-2013,181
ProdCat7,11-09-2013,254
ProdCat7,12-09-2013,316
ProdCat7,13-09-2013,369
ProdCat7,14-09-2013,433
ProdCat7,17-09-2013,854
ProdCat7,18-09-2013,1482
ProdCat7,19-09-2013,696
ProdCat7,20-09-2013,393
ProdCat7,21-09-2013,352
ProdCat7,24-09-2013,404
ProdCat7,25-09-2013,213
ProdCat7,26-09-2013,805
ProdCat7,27-09-2013,1005
ProdCat7,28-09-2013,620
ProdCat7,01-10-2013,324
ProdCat7,02-10-2013,402
ProdCat7,03-10-2013,342
ProdCat7,04-10-2013,400
ProdCat7,05-10-2013,395
ProdCat7,08-10-2013,348
ProdCat7,09-10-2013,471
ProdCat7,10-10-2013,538
ProdCat7,11-10-2013,556
ProdCat7,12-10-2013,853
ProdCat7,15-10-2013,835
ProdCat7,16-10-2013,911
ProdCat7,17-10-2013,550
ProdCat7,18-10-2013,597
ProdCat7,19-10-2013,371
ProdCat7,22-10-2013,367
ProdCat7,23-10-2013,247
ProdCat7,24-10-2013,220
ProdCat7,25-10-2013,296
ProdCat7,26-10-2013,285
ProdCat7,29-10-2013,231
ProdCat7,30-10-2013,150
ProdCat7,31-10-2013,217
ProdCat7,01-11-2013,644
ProdCat7,02-11-2013,530
ProdCat7,05-11-2013,381
ProdCat7,06-11-2013,259
ProdCat7,07-11-2013,294
ProdCat7,08-11-2013,907
ProdCat7,09-11-2013,906
ProdCat7,12-11-2013,852
ProdCat7,13-11-2013,369
ProdCat7,14-11-2013,472
ProdCat7,15-11-2013,546
ProdCat7,16-11-2013,429
ProdCat7,19-11-2013,397
ProdCat7,20-11-2013,537
ProdCat7,21-11-2013,325
ProdCat7,23-11-2013,264
ProdCat7,26-11-2013,251
ProdCat7,27-11-2013,237
ProdCat7,28-11-2013,265
ProdCat7,29-11-2013,399
ProdCat7,30-11-2013,254
ProdCat7,03-12-2013,254
ProdCat7,04-12-2013,443
ProdCat7,05-12-2013,338
ProdCat7,06-12-2013,430
ProdCat7,07-12-2013,376
ProdCat7,10-12-2013,451
ProdCat7,11-12-2013,467
ProdCat7,12-12-2013,472
ProdCat7,13-12-2013,694
ProdCat7,14-12-2013,588
ProdCat7,17-12-2013,519
ProdCat7,18-12-2013,343
ProdCat7,19-12-2013,309
ProdCat7,20-12-2013,304
ProdCat7,21-12-2013,226
ProdCat7,24-12-2013,153
ProdCat7,25-12-2013,17
ProdCat7,26-12-2013,105
ProdCat7,27-12-2013,883
ProdCat7,28-12-2013,871
ProdCat7,31-12-2013,793
ProdCat7,01-01-2014,9
ProdCat7,02-01-2014,845
ProdCat7,03-01-2014,281
ProdCat7,04-01-2014,190
ProdCat7,07-01-2014,1971
ProdCat7,08-01-2014,187
ProdCat7,09-01-2014,358
ProdCat7,10-01-2014,504
ProdCat7,11-01-2014,345
ProdCat7,14-01-2014,316
ProdCat7,15-01-2014,241
ProdCat7,16-01-2014,230
ProdCat7,17-01-2014,415
ProdCat7,18-01-2014,307
ProdCat7,21-01-2014,369
ProdCat7,22-01-2014,300
ProdCat7,23-01-2014,961
ProdCat7,24-01-2014,303
ProdCat7,25-01-2014,403
ProdCat7,28-01-2014,225
ProdCat7,29-01-2014,303
ProdCat7,30-01-2014,465
ProdCat7,31-01-2014,380
ProdCat8,13-06-2013,5
ProdCat8,14-06-2013,43
ProdCat8,15-06-2013,10
ProdCat8,18-06-2013,42
ProdCat8,19-06-2013,1375
ProdCat8,20-06-2013,69
ProdCat8,21-06-2013,21
ProdCat8,22-06-2013,36
ProdCat8,25-06-2013,9
ProdCat8,26-06-2013,23
ProdCat8,27-06-2013,30
ProdCat8,28-06-2013,3
ProdCat8,29-06-2013,85
ProdCat8,02-07-2013,27
ProdCat8,03-07-2013,21
ProdCat8,05-07-2013,1
ProdCat8,06-07-2013,31
ProdCat8,09-07-2013,16
ProdCat8,10-07-2013,13
ProdCat8,11-07-2013,18
ProdCat8,12-07-2013,40
ProdCat8,13-07-2013,25
ProdCat8,16-07-2013,5
ProdCat8,17-07-2013,4
ProdCat8,18-07-2013,12
ProdCat8,19-07-2013,5
ProdCat8,20-07-2013,10
ProdCat8,23-07-2013,8
ProdCat8,24-07-2013,34
ProdCat8,25-07-2013,12
ProdCat8,26-07-2013,3
ProdCat8,27-07-2013,25
ProdCat8,30-07-2013,18
ProdCat8,31-07-2013,4
ProdCat8,01-08-2013,16
ProdCat8,02-08-2013,9
ProdCat8,03-08-2013,42
ProdCat8,06-08-2013,30
ProdCat8,07-08-2013,1
ProdCat8,08-08-2013,42
ProdCat8,09-08-2013,30
ProdCat8,10-08-2013,16
ProdCat8,13-08-2013,42
ProdCat8,14-08-2013,43
ProdCat8,15-08-2013,18
ProdCat8,16-08-2013,35
ProdCat8,17-08-2013,25
ProdCat8,20-08-2013,36
ProdCat8,21-08-2013,13
ProdCat8,22-08-2013,36
ProdCat8,23-08-2013,30
ProdCat8,24-08-2013,20
ProdCat8,27-08-2013,79
ProdCat8,28-08-2013,13
ProdCat8,29-08-2013,18
ProdCat8,30-08-2013,44
ProdCat8,31-08-2013,20
ProdCat8,03-09-2013,14
ProdCat8,04-09-2013,7
ProdCat8,05-09-2013,23
ProdCat8,06-09-2013,9
ProdCat8,07-09-2013,23
ProdCat8,10-09-2013,49
ProdCat8,11-09-2013,100
ProdCat8,12-09-2013,99
ProdCat8,13-09-2013,109
ProdCat8,14-09-2013,64
ProdCat8,17-09-2013,10
ProdCat8,18-09-2013,144
ProdCat8,19-09-2013,768
ProdCat8,20-09-2013,48
ProdCat8,21-09-2013,631
ProdCat8,24-09-2013,100
ProdCat8,25-09-2013,20
ProdCat8,26-09-2013,7
ProdCat8,27-09-2013,35
ProdCat8,28-09-2013,212
ProdCat8,01-10-2013,298
ProdCat8,02-10-2013,20
ProdCat8,03-10-2013,29
ProdCat8,04-10-2013,16
ProdCat8,05-10-2013,72
ProdCat8,08-10-2013,29
ProdCat8,09-10-2013,95
ProdCat8,10-10-2013,39
ProdCat8,11-10-2013,51
ProdCat8,12-10-2013,29
ProdCat8,15-10-2013,14
ProdCat8,16-10-2013,26
ProdCat8,17-10-2013,17
ProdCat8,18-10-2013,9
ProdCat8,19-10-2013,39
ProdCat8,22-10-2013,23
ProdCat8,23-10-2013,105
ProdCat8,24-10-2013,17
ProdCat8,25-10-2013,62
ProdCat8,26-10-2013,10
ProdCat8,29-10-2013,7
ProdCat8,30-10-2013,4
ProdCat8,31-10-2013,68
ProdCat8,01-11-2013,10
ProdCat8,02-11-2013,12
ProdCat8,05-11-2013,34
ProdCat8,06-11-2013,17
ProdCat8,07-11-2013,12
ProdCat8,08-11-2013,18
ProdCat8,09-11-2013,14
ProdCat8,12-11-2013,13
ProdCat8,13-11-2013,12
ProdCat8,14-11-2013,21
ProdCat8,15-11-2013,23
ProdCat8,16-11-2013,31
ProdCat8,19-11-2013,31
ProdCat8,20-11-2013,49
ProdCat8,21-11-2013,134
ProdCat8,23-11-2013,31
ProdCat8,26-11-2013,46
ProdCat8,27-11-2013,16
ProdCat8,28-11-2013,1
ProdCat8,29-11-2013,21
ProdCat8,30-11-2013,498
ProdCat8,03-12-2013,91
ProdCat8,04-12-2013,7
ProdCat8,05-12-2013,21
ProdCat8,06-12-2013,43
ProdCat8,07-12-2013,26
ProdCat8,09-12-2013,10
ProdCat8,10-12-2013,48
ProdCat8,11-12-2013,47
ProdCat8,12-12-2013,20
ProdCat8,13-12-2013,34
ProdCat8,14-12-2013,10
ProdCat8,17-12-2013,16
ProdCat8,18-12-2013,20
ProdCat8,19-12-2013,898
ProdCat8,20-12-2013,103
ProdCat8,21-12-2013,21
ProdCat8,24-12-2013,8
ProdCat8,25-12-2013,3
ProdCat8,26-12-2013,14
ProdCat8,27-12-2013,30
ProdCat8,28-12-2013,18
ProdCat8,31-12-2013,7
ProdCat8,01-01-2014,1
ProdCat8,02-01-2014,52
ProdCat8,03-01-2014,26
ProdCat8,04-01-2014,17
ProdCat8,07-01-2014,47
ProdCat8,08-01-2014,7
ProdCat8,09-01-2014,43
ProdCat8,10-01-2014,27
ProdCat8,11-01-2014,35
ProdCat8,14-01-2014,10
ProdCat8,15-01-2014,14
ProdCat8,16-01-2014,14
ProdCat8,17-01-2014,18
ProdCat8,18-01-2014,21
ProdCat8,21-01-2014,56
ProdCat8,22-01-2014,39
ProdCat8,23-01-2014,1
ProdCat8,24-01-2014,53
ProdCat8,25-01-2014,39
ProdCat8,28-01-2014,43
ProdCat8,29-01-2014,12
ProdCat8,30-01-2014,21
ProdCat8,31-01-2014,62
ProdCat9,13-06-2013,53
ProdCat9,14-06-2013,44
ProdCat9,15-06-2013,57
ProdCat9,18-06-2013,499
ProdCat9,19-06-2013,33
ProdCat9,20-06-2013,44
ProdCat9,21-06-2013,74
ProdCat9,22-06-2013,53
ProdCat9,25-06-2013,59
ProdCat9,26-06-2013,82
ProdCat9,27-06-2013,90
ProdCat9,28-06-2013,183
ProdCat9,29-06-2013,46
ProdCat9,02-07-2013,96
ProdCat9,03-07-2013,69
ProdCat9,04-07-2013,83
ProdCat9,05-07-2013,98
ProdCat9,06-07-2013,160
ProdCat9,09-07-2013,47
ProdCat9,10-07-2013,33
ProdCat9,11-07-2013,27
ProdCat9,12-07-2013,280
ProdCat9,13-07-2013,51
ProdCat9,16-07-2013,99
ProdCat9,17-07-2013,87
ProdCat9,18-07-2013,74
ProdCat9,19-07-2013,83
ProdCat9,20-07-2013,43
ProdCat9,23-07-2013,83
ProdCat9,24-07-2013,111
ProdCat9,25-07-2013,103
ProdCat9,26-07-2013,1437
ProdCat9,27-07-2013,33
ProdCat9,30-07-2013,25
ProdCat9,31-07-2013,107
ProdCat9,01-08-2013,112
ProdCat9,02-08-2013,1061
ProdCat9,03-08-2013,10
ProdCat9,06-08-2013,99
ProdCat9,07-08-2013,112
ProdCat9,08-08-2013,187
ProdCat9,09-08-2013,164
ProdCat9,10-08-2013,131
ProdCat9,13-08-2013,73
ProdCat9,14-08-2013,101
ProdCat9,15-08-2013,86
ProdCat9,16-08-2013,1071
ProdCat9,17-08-2013,83
ProdCat9,20-08-2013,129
ProdCat9,21-08-2013,137
ProdCat9,22-08-2013,155
ProdCat9,23-08-2013,775
ProdCat9,24-08-2013,46
ProdCat9,27-08-2013,104
ProdCat9,28-08-2013,88
ProdCat9,29-08-2013,81
ProdCat9,30-08-2013,658
ProdCat9,31-08-2013,1
ProdCat9,04-09-2013,61
ProdCat9,05-09-2013,79
ProdCat9,06-09-2013,111
ProdCat9,07-09-2013,117
ProdCat9,10-09-2013,55
ProdCat9,11-09-2013,42
ProdCat9,12-09-2013,101
ProdCat9,13-09-2013,108
ProdCat9,14-09-2013,130
ProdCat9,17-09-2013,83
ProdCat9,18-09-2013,111
ProdCat9,19-09-2013,57
ProdCat9,20-09-2013,55
ProdCat9,21-09-2013,47
ProdCat9,24-09-2013,39
ProdCat9,25-09-2013,44
ProdCat9,26-09-2013,6174
ProdCat9,27-09-2013,25
ProdCat9,28-09-2013,40
ProdCat9,01-10-2013,46
ProdCat9,02-10-2013,13
ProdCat9,03-10-2013,29
ProdCat9,04-10-2013,9
ProdCat9,05-10-2013,36
ProdCat9,08-10-2013,52
ProdCat9,09-10-2013,64
ProdCat9,10-10-2013,47
ProdCat9,11-10-2013,31
ProdCat9,12-10-2013,33
ProdCat9,15-10-2013,38
ProdCat9,16-10-2013,39
ProdCat9,17-10-2013,44
ProdCat9,18-10-2013,794
ProdCat9,19-10-2013,39
ProdCat9,22-10-2013,44
ProdCat9,23-10-2013,39
ProdCat9,24-10-2013,55
ProdCat9,25-10-2013,517
ProdCat9,26-10-2013,47
ProdCat9,29-10-2013,39
ProdCat9,30-10-2013,39
ProdCat9,31-10-2013,103
ProdCat9,01-11-2013,87
ProdCat9,02-11-2013,46
ProdCat9,05-11-2013,57
ProdCat9,06-11-2013,59
ProdCat9,07-11-2013,39
ProdCat9,08-11-2013,38
ProdCat9,09-11-2013,48
ProdCat9,12-11-2013,44
ProdCat9,13-11-2013,51
ProdCat9,14-11-2013,79
ProdCat9,15-11-2013,68
ProdCat9,16-11-2013,82
ProdCat9,19-11-2013,39
ProdCat9,20-11-2013,57
ProdCat9,21-11-2013,62
ProdCat9,23-11-2013,2380
ProdCat9,26-11-2013,82
ProdCat9,27-11-2013,85
ProdCat9,28-11-2013,108
ProdCat9,29-11-2013,62
ProdCat9,30-11-2013,22
ProdCat9,03-12-2013,3
ProdCat9,04-12-2013,18
ProdCat9,05-12-2013,3
ProdCat9,06-12-2013,5788
ProdCat9,07-12-2013,3
ProdCat9,08-12-2013,3
ProdCat9,10-12-2013,22
ProdCat9,11-12-2013,265
ProdCat9,12-12-2013,35
ProdCat9,13-12-2013,790
ProdCat9,14-12-2013,9
ProdCat9,17-12-2013,26
ProdCat9,18-12-2013,20
ProdCat9,19-12-2013,9
ProdCat9,20-12-2013,44
ProdCat9,21-12-2013,49
ProdCat9,24-12-2013,78
ProdCat9,25-12-2013,3
ProdCat9,26-12-2013,39
ProdCat9,27-12-2013,39
ProdCat9,28-12-2013,42
ProdCat9,31-12-2013,407
ProdCat9,01-01-2014,39
ProdCat9,02-01-2014,46
ProdCat9,03-01-2014,39
ProdCat9,04-01-2014,668
ProdCat9,07-01-2014,60
ProdCat9,08-01-2014,47
ProdCat9,09-01-2014,39
ProdCat9,10-01-2014,230
ProdCat9,11-01-2014,43
ProdCat9,14-01-2014,40
ProdCat9,15-01-2014,111
ProdCat9,16-01-2014,42
ProdCat9,17-01-2014,1249
ProdCat9,21-01-2014,42
ProdCat9,22-01-2014,60
ProdCat9,23-01-2014,5278
ProdCat9,24-01-2014,51
ProdCat9,25-01-2014,20
ProdCat9,28-01-2014,52
ProdCat9,29-01-2014,8
ProdCat9,30-01-2014,21
ProdCat9,31-01-2014,36
ProdCat10,13-06-2013,160
ProdCat10,14-06-2013,156
ProdCat10,15-06-2013,150
ProdCat10,18-06-2013,161
ProdCat10,19-06-2013,177
ProdCat10,20-06-2013,190
ProdCat10,21-06-2013,169
ProdCat10,22-06-2013,165
ProdCat10,25-06-2013,182
ProdCat10,26-06-2013,205
ProdCat10,27-06-2013,203
ProdCat10,28-06-2013,205
ProdCat10,29-06-2013,142
ProdCat10,02-07-2013,152
ProdCat10,03-07-2013,187
ProdCat10,04-07-2013,183
ProdCat10,05-07-2013,177
ProdCat10,06-07-2013,147
ProdCat10,09-07-2013,156
ProdCat10,10-07-2013,190
ProdCat10,11-07-2013,176
ProdCat10,12-07-2013,168
ProdCat10,13-07-2013,170
ProdCat10,16-07-2013,183
ProdCat10,17-07-2013,213
ProdCat10,18-07-2013,233
ProdCat10,19-07-2013,202
ProdCat10,20-07-2013,191
ProdCat10,23-07-2013,199
ProdCat10,24-07-2013,491
ProdCat10,25-07-2013,494
ProdCat10,26-07-2013,472
ProdCat10,27-07-2013,436
ProdCat10,30-07-2013,542
ProdCat10,31-07-2013,521
ProdCat10,01-08-2013,520
ProdCat10,02-08-2013,524
ProdCat10,03-08-2013,540
ProdCat10,06-08-2013,546
ProdCat10,07-08-2013,582
ProdCat10,08-08-2013,597
ProdCat10,09-08-2013,319
ProdCat10,10-08-2013,302
ProdCat10,13-08-2013,322
ProdCat10,14-08-2013,358
ProdCat10,15-08-2013,359
ProdCat10,16-08-2013,335
ProdCat10,17-08-2013,196
ProdCat10,20-08-2013,216
ProdCat10,21-08-2013,250
ProdCat10,22-08-2013,248
ProdCat10,23-08-2013,225
ProdCat10,24-08-2013,189
ProdCat10,27-08-2013,200
ProdCat10,28-08-2013,225
ProdCat10,29-08-2013,447
ProdCat10,30-08-2013,491
ProdCat10,31-08-2013,419
ProdCat10,03-09-2013,417
ProdCat10,04-09-2013,511
ProdCat10,05-09-2013,498
ProdCat10,06-09-2013,494
ProdCat10,07-09-2013,498
ProdCat10,10-09-2013,506
ProdCat10,11-09-2013,465
ProdCat10,12-09-2013,468
ProdCat10,13-09-2013,454
ProdCat10,14-09-2013,537
ProdCat10,17-09-2013,537
ProdCat10,18-09-2013,516
ProdCat10,19-09-2013,519
ProdCat10,20-09-2013,10
ProdCat10,21-09-2013,4
ProdCat10,24-09-2013,4
ProdCat10,25-09-2013,8
ProdCat10,26-09-2013,21
ProdCat10,27-09-2013,23
ProdCat10,28-09-2013,14
ProdCat10,01-10-2013,14
ProdCat10,02-10-2013,23
ProdCat10,03-10-2013,25
ProdCat10,04-10-2013,26
ProdCat10,05-10-2013,29
ProdCat10,08-10-2013,22
ProdCat10,09-10-2013,20
ProdCat10,10-10-2013,34
ProdCat10,11-10-2013,21
ProdCat10,12-10-2013,8
ProdCat10,15-10-2013,13
ProdCat10,16-10-2013,10
ProdCat10,17-10-2013,13
ProdCat10,18-10-2013,12
ProdCat10,19-10-2013,10
ProdCat10,22-10-2013,10
ProdCat10,23-10-2013,10
ProdCat10,24-10-2013,13
ProdCat10,25-10-2013,13
ProdCat10,26-10-2013,9
ProdCat10,29-10-2013,8
ProdCat10,30-10-2013,13
ProdCat10,31-10-2013,17
ProdCat10,01-11-2013,14
ProdCat10,02-11-2013,14
ProdCat10,05-11-2013,8
ProdCat10,06-11-2013,12
ProdCat10,08-11-2013,476
ProdCat10,09-11-2013,476
ProdCat10,11-11-2013,471
ProdCat10,12-11-2013,478
ProdCat10,13-11-2013,480
ProdCat10,14-11-2013,485
ProdCat10,15-11-2013,481
ProdCat10,16-11-2013,439
ProdCat10,19-11-2013,443
ProdCat10,20-11-2013,871
ProdCat10,21-11-2013,446
ProdCat10,23-11-2013,27
ProdCat10,26-11-2013,17
ProdCat10,27-11-2013,7
ProdCat10,28-11-2013,17
ProdCat10,29-11-2013,5
ProdCat10,30-11-2013,5
ProdCat10,03-12-2013,5
ProdCat10,04-12-2013,5
ProdCat10,05-12-2013,4
ProdCat10,06-12-2013,4
ProdCat10,07-12-2013,7
ProdCat10,08-12-2013,3
ProdCat10,10-12-2013,7
ProdCat10,11-12-2013,7
ProdCat10,12-12-2013,4
ProdCat10,13-12-2013,4
ProdCat10,14-12-2013,8
ProdCat10,17-12-2013,10
ProdCat10,18-12-2013,16
ProdCat10,19-12-2013,9
ProdCat10,20-12-2013,9
ProdCat10,21-12-2013,9
ProdCat10,24-12-2013,9
ProdCat10,25-12-2013,8
ProdCat10,26-12-2013,8
ProdCat10,27-12-2013,8
ProdCat10,28-12-2013,78
ProdCat10,31-12-2013,79
ProdCat10,01-01-2014,79
ProdCat10,02-01-2014,83
ProdCat10,03-01-2014,83
ProdCat10,04-01-2014,83
ProdCat10,07-01-2014,94
ProdCat10,08-01-2014,91
ProdCat10,09-01-2014,82
ProdCat10,10-01-2014,83
ProdCat10,11-01-2014,16
ProdCat10,14-01-2014,16
ProdCat10,15-01-2014,16
ProdCat10,16-01-2014,16
ProdCat10,17-01-2014,16
ProdCat10,18-01-2014,16
ProdCat10,21-01-2014,16
ProdCat10,22-01-2014,13
ProdCat10,23-01-2014,13
ProdCat10,24-01-2014,10
ProdCat10,25-01-2014,10
ProdCat10,28-01-2014,9
ProdCat10,29-01-2014,9
ProdCat10,30-01-2014,8
ProdCat10,31-01-2014,3
ProdCat11,13-06-2013,27
ProdCat11,14-06-2013,40
ProdCat11,15-06-2013,70
ProdCat11,18-06-2013,62
ProdCat11,19-06-2013,36
ProdCat11,20-06-2013,27
ProdCat11,21-06-2013,31
ProdCat11,22-06-2013,79
ProdCat11,25-06-2013,86
ProdCat11,26-06-2013,47
ProdCat11,27-06-2013,25
ProdCat11,28-06-2013,38
ProdCat11,29-06-2013,77
ProdCat11,02-07-2013,101
ProdCat11,03-07-2013,60
ProdCat11,04-07-2013,53
ProdCat11,05-07-2013,59
ProdCat11,06-07-2013,85
ProdCat11,09-07-2013,96
ProdCat11,10-07-2013,68
ProdCat11,11-07-2013,36
ProdCat11,12-07-2013,38
ProdCat11,13-07-2013,283
ProdCat11,16-07-2013,276
ProdCat11,17-07-2013,25
ProdCat11,18-07-2013,9
ProdCat11,19-07-2013,91
ProdCat11,20-07-2013,86
ProdCat11,23-07-2013,70
ProdCat11,24-07-2013,156
ProdCat11,25-07-2013,117
ProdCat11,26-07-2013,516
ProdCat11,27-07-2013,94
ProdCat11,30-07-2013,87
ProdCat11,31-07-2013,92
ProdCat11,01-08-2013,96
ProdCat11,02-08-2013,658
ProdCat11,03-08-2013,83
ProdCat11,06-08-2013,82
ProdCat11,07-08-2013,49
ProdCat11,08-08-2013,34
ProdCat11,09-08-2013,48
ProdCat11,10-08-2013,90
ProdCat11,13-08-2013,153
ProdCat11,14-08-2013,124
ProdCat11,15-08-2013,103
ProdCat11,16-08-2013,556
ProdCat11,17-08-2013,87
ProdCat11,20-08-2013,316
ProdCat11,21-08-2013,274
ProdCat11,22-08-2013,39
ProdCat11,23-08-2013,542
ProdCat11,24-08-2013,96
ProdCat11,27-08-2013,108
ProdCat11,28-08-2013,69
ProdCat11,29-08-2013,61
ProdCat11,30-08-2013,64
ProdCat11,31-08-2013,60
ProdCat11,03-09-2013,60
ProdCat11,04-09-2013,75
ProdCat11,05-09-2013,78
ProdCat11,06-09-2013,56
ProdCat11,07-09-2013,42
ProdCat11,10-09-2013,69
